"zipcode","city","list","position","lastname","firstname","gender","birthyear","profession","years_in_politics","years_abroad","languages","study_level","twitter","facebook","linkedin"
1480,"Tubize","éB",6,"CUEPPENS","Claudine","F","","","","","","","","",""
1480,"Tubize","éB",7,"LECLERCQ-HANNON","Guy","M","","","","","","","","",""
1480,"Tubize","éB",8,"SLONGO","Manuella","F","","","","","","","","",""
1480,"Tubize","éB",9,"MOHAMED YOUSSOUF","Ali","M","","","","","","","","",""
1480,"Tubize","éB",10,"DI BATTISTA","Katalin","F","","","","","","","","",""
1480,"Tubize","éB",11,"BASEGGIO","Walter","M","","","","","","","","",""
1480,"Tubize","éB",12,"BRISON DETOURNAY","Annick","F","","","","","","","","",""
1480,"Tubize","éB",13,"FUMIÈRE","Jean-Pierre","M","","","","","","","","",""
1480,"Tubize","éB",14,"GOUVART","Claudine","F","","","","","","","","",""
1480,"Tubize","éB",15,"DICK","John","M","","","","","","","","",""
1480,"Tubize","éB",16,"QUEVAUVILLERS","Pascale","F","","","","","","","","",""
1480,"Tubize","éB",17,"EECKHOUT","Daniel","M","","","","","","","","",""
1480,"Tubize","éB",18,"ABRAHAM","Joanna","F","","","","","","","","",""
1480,"Tubize","éB",19,"SCHÜMMER","Dominique","M","","","","","","","","",""
1480,"Tubize","éB",20,"PAQUET","Isabelle","F","","","","","","","","",""
1480,"Tubize","éB",21,"DAUBRY","Marc","M","","","","","","","","",""
1480,"Tubize","éB",22,"LEGRAND","Michèle","F","","","","","","","","",""
1480,"Tubize","éB",23,"KOUADIO","Yoboua-Noel","M","","","","","","","","",""
1480,"Tubize","éB",24,"ANEDDA","Laetitia","F","","","","","","","","",""
1480,"Tubize","éB",25,"MAROTTA","Salvatore","M","","","","","","","","",""
1480,"Tubize","éB",26,"JADOUL","Carine","F","","","","","","","","",""
1480,"Tubize","éB",27,"GHINY","Frédéric","M","","","","","","","","",""
1480,"Tubize","éB",28,"KIBASSA-MALIBA","Isabelle","F","","","","","","","","",""
1480,"Tubize","éB",29,"ANTHOINE","Pierre","M","","","","","","","","",""
1480,"Tubize","PIRATE",1,"INSTALLÉ","Patrick","M","","","","","","","","",""
1480,"Tubize","TUBIZE AUTREMENT",1,"BOUJADA","Ahmed","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",1,"BESSELING","Yves","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",2,"MARQUIS","Mélanie","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",3,"PAUL","Claude","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",4,"GROGNA","Valentine","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",5,"BLAISE","Patrick","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",6,"LAMOLINE-GREGOIRE","Pascale","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",7,"OTTE","Pierre","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",8,"TABART","Marie-Thérèse","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",9,"COLLIGNON","Gérard","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",10,"CONRARD","Cécile","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",11,"MARS","Guy","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",12,"DEREMIENS","Virginie","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",13,"HENKINET","François","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",14,"LAMOLINE","Sylvie","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",15,"DZIECHCIAREK","Eric","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",16,"THIRY","Josette","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",17,"LEYDER","Olivier","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",18,"LOUIS-LHOAS","Vinciane","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",19,"REYTER","René","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",20,"DUJARDIN","Sandra","F","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",21,"NOTET","Patrick","M","","","","","","","","",""
6640,"Vaux-sur-Sûre","BOURGMESTRE",22,"BURNON","Aline","F","","","","","","","","",""
4537,"Verlaine","I.C.V",1,"JONET","Hubert","M","","","","","","","","",""
4537,"Verlaine","I.C.V",2,"BUTTIENS-COMIJN","Huguette","F","","","","","","","","",""
4537,"Verlaine","I.C.V",3,"GERDAY","Vincent","M","","","","","","","","",""
4537,"Verlaine","I.C.V",4,"POTY-LEDUR","Gwendoline","F","","","","","","","","",""
4537,"Verlaine","I.C.V",5,"DELVAUX","Daniel","M","","","","","","","","",""
4537,"Verlaine","I.C.V",6,"DEVILLERS-DENIS","Michèle","F","","","","","","","","",""
4537,"Verlaine","I.C.V",7,"DESSART","Benoît","M","","","","","","","","",""
4537,"Verlaine","I.C.V",8,"SEMAILLE-DODION","Marie-Laurence","F","","","","","","","","",""
4537,"Verlaine","I.C.V",9,"VONÊCHE","Maxime","M","","","","","","","","",""
4537,"Verlaine","I.C.V",10,"MOINEAU","Margaux","F","","","","","","","","",""
4537,"Verlaine","I.C.V",11,"BAGUETTE","Sébastien","M","","","","","","","","",""
4537,"Verlaine","I.C.V",12,"ROBERT-BILS","Barbara","F","","","","","","","","",""
4537,"Verlaine","I.C.V",13,"FASTRÉ","Pierrick","M","","","","","","","","",""
4537,"Verlaine","I.C.V",14,"PEETERMANS-FAUCHET","Fanny","F","","","","","","","","",""
4537,"Verlaine","I.C.V",15,"HINQUE","Laurent","M","","","","","","","","",""
4537,"Verlaine","I.C.V",16,"MENTEN-BERNARD","Pascale","F","","","","","","","","",""
4537,"Verlaine","I.C.V",17,"COLLARO","Laurent","M","","","","","","","","",""
4537,"Verlaine","I.C.V",18,"ROME-LONAY","Nathalie","F","","","","","","","","",""
4537,"Verlaine","I.C.V",19,"DANZE","Patrick","M","","","","","","","","",""
4800,"Verviers","MR",1,"DEGEY","Maxime","M","","","","","","","","",""
4800,"Verviers","MR",2,"CORTISSE","Stéphanie","F","","","","","","","","",""
4800,"Verviers","MR",3,"KAIRIS","Christian","M","","","","","","","","",""
4800,"Verviers","MR",4,"PIROTTE","Manon","F","","","","","","","","",""
4800,"Verviers","MR",5,"THOMAS","Bertrand","M","","","","","","","","",""
4800,"Verviers","MR",6,"CLOSE","Nicole","F","","","","","","","","",""
4800,"Verviers","MR",7,"GRIGNARD","Michel","M","","","","","","","","",""
4800,"Verviers","MR",8,"IGLESIAS FANNI","Céline","F","","","","","","","","",""
4800,"Verviers","MR",9,"BUTENEERS","Pold","M","","","","","","","","",""
4800,"Verviers","MR",10,"WINAND","Sabrina","F","","","","","","","","",""
4800,"Verviers","MR",11,"BIELEN","Jean-Marc","M","","","","","","","","",""
4800,"Verviers","MR",12,"BATHAU","Colette","F","","","","","","","","",""
4800,"Verviers","MR",13,"FILS","Christophe","M","","","","","","","","",""
4800,"Verviers","MR",14,"BAUVAL","Sarah","F","","","","","","","","",""
4800,"Verviers","MR",15,"REDZOVIC","Zeko","M","","","","","","","","",""
4800,"Verviers","MR",16,"BRASSEUR","Nathalie","F","","","","","","","","",""
4800,"Verviers","MR",17,"DELTOUR","Amaury","M","","","","","","","","",""
4800,"Verviers","MR",18,"DONCKIER","Mathilde","F","","","","","","","","",""
4800,"Verviers","MR",19,"DUBOIS","Camille","M","","","","","","","","",""
4800,"Verviers","MR",20,"DAUVISTER","Noémie","F","","","","","","","","",""
4800,"Verviers","MR",21,"GOUDERS","Jérôme","M","","","","","","","","",""
4800,"Verviers","MR",22,"PROESMAN","Aurélie","F","","","","","","","","",""
4800,"Verviers","MR",23,"PETIT","Jonas","M","","","","","","","","",""
4800,"Verviers","MR",24,"RENARDY","Delphine","F","","","","","","","","",""
4800,"Verviers","MR",25,"LOOP","Henri","M","","","","","","","","",""
4800,"Verviers","MR",26,"PENDERS","Sophie","F","","","","","","","","",""
4800,"Verviers","MR",27,"JÉRUSALEM","Bernard","M","","","","","","","","",""
4800,"Verviers","MR",28,"BOUCHOMS","Annick","F","","","","","","","","",""
4800,"Verviers","MR",29,"LEGROS","Benoit","M","","","","","","","","",""
4800,"Verviers","MR",30,"DUMONT","Andrée","F","","","","","","","","",""
4800,"Verviers","MR",31,"CHARLIER","Joseph","M","","","","","","","","",""
4800,"Verviers","MR",32,"GORISSEN","France-Odile","F","","","","","","","","",""
4800,"Verviers","MR",33,"SCHWANEN","Laurent","M","","","","","","","","",""
4800,"Verviers","MR",34,"PIRONNET-POLIS","Marie-Christine","F","","","","","","","","",""
4800,"Verviers","MR",35,"LÉONARD","Alain","M","","","","","","","","",""
4800,"Verviers","MR",36,"SCHROUBEN","Julie","F","","","","","","","","",""
4800,"Verviers","MR",37,"BREUWER","Freddy","M","","","","","","","","",""
4800,"Verviers","ECOLO",1,"MAHU","Jean-Sébastien","M","","","","","","","","",""
4800,"Verviers","ECOLO",2,"DARRAJI","Nezha","F","","","","","","","","",""
4800,"Verviers","ECOLO",3,"JORIS","Freddy","M","","","","","","","","",""
4800,"Verviers","ECOLO",4,"MINGUET","Geneviève","F","","","","","","","","",""
4800,"Verviers","ECOLO",5,"EL HAJJAJI","Hajib","M","","","","","","","","",""
4800,"Verviers","ECOLO",6,"MARÉCHAL","Annick","F","","","","","","","","",""
4800,"Verviers","ECOLO",7,"BLANCHY","Jean","M","","","","","","","","",""
4800,"Verviers","ECOLO",8,"DEMONCEAU","Céline","F","","","","","","","","",""
4800,"Verviers","ECOLO",9,"DERINE","Thomas","M","","","","","","","","",""
4800,"Verviers","ECOLO",10,"MEYS","Cindy","F","","","","","","","","",""
4800,"Verviers","ECOLO",11,"ZENAÏDI","Naïm","M","","","","","","","","",""
4800,"Verviers","ECOLO",12,"BRONLET","Morayma","F","","","","","","","","",""
4800,"Verviers","ECOLO",13,"DELIÉGE","Patrick","M","","","","","","","","",""
4800,"Verviers","ECOLO",14,"DEFRAITEUR","Monique","F","","","","","","","","",""
4800,"Verviers","ECOLO",15,"TSHITENDA-KABUYA","Isaac","M","","","","","","","","",""
4800,"Verviers","ECOLO",16,"FANNI","Félicita","F","","","","","","","","",""
4800,"Verviers","ECOLO",17,"SEEL","Marc","M","","","","","","","","",""
4800,"Verviers","ECOLO",18,"POLIS","Sabine","F","","","","","","","","",""
4800,"Verviers","ECOLO",19,"HEINEN","Nicolas","M","","","","","","","","",""
4800,"Verviers","ECOLO",20,"MEYNTJENS","Charlotte","F","","","","","","","","",""
4800,"Verviers","ECOLO",21,"BALLAT","Marc","M","","","","","","","","",""
4800,"Verviers","ECOLO",22,"ENGELS","Fabienne","F","","","","","","","","",""
4800,"Verviers","ECOLO",23,"DEMARTEAU","Alain","M","","","","","","","","",""
4800,"Verviers","ECOLO",24,"ZENOBI","Flaviana","F","","","","","","","","",""
4800,"Verviers","ECOLO",25,"d'AOUST","Martin","M","","","","","","","","",""
4800,"Verviers","ECOLO",26,"LEMAIRE","Natacha","F","","","","","","","","",""
4800,"Verviers","ECOLO",27,"KOURIR","Mohamed","M","","","","","","","","",""
4800,"Verviers","ECOLO",28,"NIZET","Wenda","F","","","","","","","","",""
4800,"Verviers","ECOLO",29,"KASKARIS","Evangelos","M","","","","","","","","",""
4800,"Verviers","ECOLO",30,"ANDRÉ","Isabelle","F","","","","","","","","",""
4800,"Verviers","ECOLO",31,"TERRANOVA","Sandro","M","","","","","","","","",""
4800,"Verviers","ECOLO",32,"EVRARD","Maud","F","","","","","","","","",""
4800,"Verviers","ECOLO",33,"DUMOULIN","Patrice","M","","","","","","","","",""
4800,"Verviers","ECOLO",34,"PIRNAY","Dominique","F","","","","","","","","",""
4800,"Verviers","ECOLO",35,"FAFCHAMPS","André","M","","","","","","","","",""
4800,"Verviers","ECOLO",36,"DUMOULIN","Pauline","F","","","","","","","","",""
4800,"Verviers","ECOLO",37,"SMEETS","Daniel","M","","","","","","","","",""
4800,"Verviers","PS",1,"TARGNION","Muriel","F","","","","","","","","",""
4800,"Verviers","PS",2,"AYDIN","Hasan","M","","","","","","","","",""
4800,"Verviers","PS",3,"LAMBERT","Sophie","F","","","","","","","","",""
4800,"Verviers","PS",4,"BEN ACHOUR","Malik","M","","","","","","","","",""
4800,"Verviers","PS",5,"MARÉCHAL","Laurie","F","","","","","","","","",""
4800,"Verviers","PS",6,"ISTASSE","Jean-François","M","","","","","","","","",""
4800,"Verviers","PS",7,"LEPAS","Charlotte","F","","","","","","","","",""
4800,"Verviers","PS",8,"MESTREZ","Eric","M","","","","","","","","",""
4800,"Verviers","PS",9,"HUYGHEBAERT","Elsa","F","","","","","","","","",""
4800,"Verviers","PS",10,"LUKOKI","Konda","M","","","","","","","","",""
4800,"Verviers","PS",11,"TROQUETTE","Nathalie","F","","","","","","","","",""
4800,"Verviers","PS",12,"GEORIS","Frédéric","M","","","","","","","","",""
4800,"Verviers","PS",13,"NANGI","Chimaine","F","","","","","","","","",""
4800,"Verviers","PS",14,"GONZALEZ GONZALEZ","Avelino","M","","","","","","","","",""
4800,"Verviers","PS",15,"COLLARD BOVY","Charline","F","","","","","","","","",""
4800,"Verviers","PS",16,"WINKIN","Frédéric","M","","","","","","","","",""
4800,"Verviers","PS",17,"DENYS","Gaëlle","F","","","","","","","","",""
4800,"Verviers","PS",18,"YLIEFF","Pascal","M","","","","","","","","",""
4800,"Verviers","PS",19,"BOTTIN","Sylvie","F","","","","","","","","",""
4800,"Verviers","PS",20,"CELIK","Marko Mahmut","M","","","","","","","","",""
4800,"Verviers","PS",21,"BAIWIR","Mireille","F","","","","","","","","",""
4800,"Verviers","PS",22,"GALLASS","Mohamed-Anass","M","","","","","","","","",""
4800,"Verviers","PS",23,"CARPINO","Maria","F","","","","","","","","",""
4800,"Verviers","PS",24,"DAVID","Rodrigue","M","","","","","","","","",""
4800,"Verviers","PS",25,"RENIER","Sarah","F","","","","","","","","",""
4800,"Verviers","PS",26,"GODEFROID","Jean-Pol","M","","","","","","","","",""
4800,"Verviers","PS",27,"STINI","Samira","F","","","","","","","","",""
4800,"Verviers","PS",28,"POTTIER","Philippe","M","","","","","","","","",""
4800,"Verviers","PS",29,"GALKOW","Anna","F","","","","","","","","",""
4800,"Verviers","PS",30,"DETHIER","Mario","M","","","","","","","","",""
4800,"Verviers","PS",31,"BELLY","Sylvia","F","","","","","","","","",""
4800,"Verviers","PS",32,"LARBUISSON","Gilbert","M","","","","","","","","",""
4800,"Verviers","PS",33,"BREUER","Joëlle","F","","","","","","","","",""
4800,"Verviers","PS",34,"NAJI","Said","M","","","","","","","","",""
4800,"Verviers","PS",35,"VANDEGAART","Eliane","F","","","","","","","","",""
4800,"Verviers","PS",36,"NYSSEN","Didier","M","","","","","","","","",""
4800,"Verviers","PS",37,"LOFFET","Alexandre","M","","","","","","","","",""
4800,"Verviers","PTB",1,"SCHONBRODT","La̕szlo̕","M","","","","","","","","",""
4800,"Verviers","PTB",2,"COTRENA","Andrea","F","","","","","","","","",""
4800,"Verviers","PTB",3,"JORIS","Luc","M","","","","","","","","",""
4800,"Verviers","PTB",4,"DEBAY","Agnès","F","","","","","","","","",""
4800,"Verviers","PTB",5,"TRUILLET","Jean","M","","","","","","","","",""
4800,"Verviers","PTB",6,"HUNE","Nathalie","F","","","","","","","","",""
4800,"Verviers","PTB",7,"BARTHOLOMÉUS","Henri","M","","","","","","","","",""
4800,"Verviers","PTB",8,"CORNET","Viviane","F","","","","","","","","",""
4800,"Verviers","PTB",9,"ROBERT","André","M","","","","","","","","",""
4800,"Verviers","PTB",10,"DAVENNE","Julie","F","","","","","","","","",""
4800,"Verviers","PTB",11,"REGNIER","Michel","M","","","","","","","","",""
4800,"Verviers","PTB",12,"MIGNON","Margot","F","","","","","","","","",""
4800,"Verviers","PTB",13,"HECK","David","M","","","","","","","","",""
4800,"Verviers","PTB",14,"ANDRE","Béatrice","F","","","","","","","","",""
4800,"Verviers","PTB",15,"DIET","Vincent","M","","","","","","","","",""
4800,"Verviers","PTB",16,"SCHOONBROODT","Nathalie","F","","","","","","","","",""
4800,"Verviers","PTB",17,"JORIS","Fabien","M","","","","","","","","",""
4800,"Verviers","PTB",18,"DARKOS","Karine","F","","","","","","","","",""
4800,"Verviers","PTB",19,"HANSEN","Fabian","M","","","","","","","","",""
4800,"Verviers","PTB",20,"CONINX","Fanchon","F","","","","","","","","",""
4800,"Verviers","PTB",21,"SCHONBRODT","Pierre","M","","","","","","","","",""
4800,"Verviers","PTB",22,"FINCK","Madisson","F","","","","","","","","",""
4800,"Verviers","PTB",23,"KOHLGRUBER","Jérôme","M","","","","","","","","",""
4800,"Verviers","PTB",24,"MAGIS","Alexia","F","","","","","","","","",""
4800,"Verviers","PTB",25,"DIET","Alexandre","M","","","","","","","","",""
4800,"Verviers","PTB",26,"NICOLAS","Caroline","F","","","","","","","","",""
4800,"Verviers","PTB",27,"LELABOUREUR","Serge","M","","","","","","","","",""
4800,"Verviers","PTB",28,"AMEN","Monique","F","","","","","","","","",""
4800,"Verviers","PTB",29,"LEMENAGER","Jean-François","M","","","","","","","","",""
4800,"Verviers","PTB",30,"NIVARLET","Sara","F","","","","","","","","",""
4800,"Verviers","PTB",31,"RAHIR","Jean-Louis","M","","","","","","","","",""
4800,"Verviers","PTB",32,"BOUMAZA","Sadia","F","","","","","","","","",""
4800,"Verviers","PTB",33,"FETTWEIS","Victor","M","","","","","","","","",""
4800,"Verviers","PTB",34,"DESARCY","Marie-Paule","F","","","","","","","","",""
4800,"Verviers","PTB",35,"FRANCESCHI","Samuel","M","","","","","","","","",""
4800,"Verviers","PTB",36,"TUNA","Sara","F","","","","","","","","",""
4800,"Verviers","PTB",37,"NEMES","Alain","M","","","","","","","","",""
4800,"Verviers","CDH",1,"ELSEN","Marc","M","","","","","","","","",""
4800,"Verviers","CDH",2,"OZER","Cécile","F","","","","","","","","",""
4800,"Verviers","CDH",3,"ORBAN","Claude","M","","","","","","","","",""
4800,"Verviers","CDH",4,"JAMEZ","Manon","F","","","","","","","","",""
4800,"Verviers","CDH",5,"PIRON","Bernard","M","","","","","","","","",""
4800,"Verviers","CDH",6,"BELLEFONTAINE","Emma","F","","","","","","","","",""
4800,"Verviers","CDH",7,"DENIS","Jean-François","M","","","","","","","","",""
4800,"Verviers","CDH",8,"BOKADJI WAKANDA KANDA","Dorine","F","","","","","","","","",""
4800,"Verviers","CDH",9,"CARTON","Bernard","M","","","","","","","","",""
4800,"Verviers","CDH",10,"BEUVENS","Marie-Claire","F","","","","","","","","",""
4800,"Verviers","CDH",11,"VAN BOSSCHE","Jean-Bernard","M","","","","","","","","",""
4800,"Verviers","CDH",12,"KRINGS","Marie-Christine","F","","","","","","","","",""
4800,"Verviers","CDH",13,"MOUKRIME","Tarik","M","","","","","","","","",""
4800,"Verviers","CDH",14,"COMPÈRE","Caroline","F","","","","","","","","",""
4800,"Verviers","CDH",15,"OUTERS","Patrick","M","","","","","","","","",""
4800,"Verviers","CDH",16,"CYUZUZO","Alice","F","","","","","","","","",""
4800,"Verviers","CDH",17,"HARDY","Renaud","M","","","","","","","","",""
4800,"Verviers","CDH",18,"BREUER","Pascale","F","","","","","","","","",""
4800,"Verviers","CDH",19,"AMRAOUI","Toufik","M","","","","","","","","",""
4800,"Verviers","CDH",20,"CAPOCCI","Marie","F","","","","","","","","",""
4800,"Verviers","CDH",21,"MATHUES","Luc","M","","","","","","","","",""
4800,"Verviers","CDH",22,"AKTOU","Naïma","F","","","","","","","","",""
4800,"Verviers","CDH",23,"HANZÉ","Michaël","M","","","","","","","","",""
4800,"Verviers","CDH",24,"MEMOVIC","Mélissa","F","","","","","","","","",""
4800,"Verviers","CDH",25,"ESTEVEZ y BARRANCO","Nathan","M","","","","","","","","",""
4800,"Verviers","CDH",26,"DOHOGNE","Carine","F","","","","","","","","",""
4800,"Verviers","CDH",27,"DEBOEUR","James","M","","","","","","","","",""
4800,"Verviers","CDH",28,"SCHILLINGS","Anne","F","","","","","","","","",""
4800,"Verviers","CDH",29,"TSHITENDA-KALONJI","Deda","M","","","","","","","","",""
4800,"Verviers","CDH",30,"VERCAEMPST","Marie","F","","","","","","","","",""
4800,"Verviers","CDH",31,"FARY","Alexis","M","","","","","","","","",""
4800,"Verviers","CDH",32,"MAWET","Nathalie","F","","","","","","","","",""
4800,"Verviers","CDH",33,"SERVAIS","Jacques","M","","","","","","","","",""
4800,"Verviers","CDH",34,"CARLENS","Marie","F","","","","","","","","",""
4800,"Verviers","CDH",35,"BREUER","Marc","M","","","","","","","","",""
4800,"Verviers","CDH",36,"SISTERMAN","Corinne","F","","","","","","","","",""
4800,"Verviers","CDH",37,"WEERTS","Emmanuel","M","","","","","","","","",""
4800,"Verviers","PP",1,"BERRENDORF","Bruno","M","","","","","","","","",""
